year,age,status,income,total_income,kommune
2020,64,pensjonist,,236669,5418
2020,44,ufor,23712,547254,3035
2020,-5,utdanning,,,
2020,21,utdanning,51807,51807,3429
2020,31,sysselsatt,765538,765538,5419
2020,34,sysselsatt,507118,507118,3403
2020,21,sysselsatt,,,4615
2020,28,sysselsatt,903712,903712,0301
2020,52,sysselsatt,405034,405034,3030
2020,24,sysselsatt,,,3025
2020,53,sysselsatt,3023506,3023506,5001
2020,46,sysselsatt,361792,361792,0301
2020,19,sysselsatt,215618,215618,3005
2020,45,sysselsatt,936472,936472,3016
2020,65,pensjonist,,277406,4633
2020,45,sysselsatt,525579,525579,3808
2020,3,utdanning,,,4601
2020,49,sysselsatt,929890,929890,3029
2020,83,pensjonist,,,0301
2020,10,utdanning,,,1103
2020,-5,utdanning,,,
2020,13,utdanning,,,0301
2020,27,sysselsatt,1434880,1434880,0301
2020,26,sysselsatt,942306,942306,1103
2020,39,ufor,19596,237503,5433
2020,46,sysselsatt,638394,638394,3054
2020,35,arbeidsledig,169383,561724,1576
2020,60,sysselsatt,409295,409295,4627
2020,-5,utdanning,,,
2020,0,utdanning,,,3417
2020,43,sysselsatt,496273,496273,5433
2020,23,sysselsatt,843894,843894,3804
2020,21,utdanning,,,5401
2020,14,utdanning,,,3039
2020,27,sysselsatt,619975,619975,4647
2020,25,sysselsatt,507739,507739,3042
2020,26,sysselsatt,756283,756283,3025
2020,19,utdanning,,,1531
2020,2,utdanning,,,4601
2020,19,utdanning,24982,24982,3051
2020,61,sysselsatt,639345,639345,3003
2020,-5,utdanning,,,
2020,49,sysselsatt,1935994,1935994,3054
2020,35,sysselsatt,751473,751473,3825
2020,40,sysselsatt,1407277,1407277,3004
2020,39,sysselsatt,596801,596801,4631
2020,26,arbeidsledig,170267,635297,3025
2020,38,sysselsatt,690235,690235,1867
2020,7,utdanning,,,3025
2020,15,utdanning,,,1103
2020,31,sysselsatt,647459,647459,3805
2020,44,sysselsatt,513232,513232,5038
2020,9,utdanning,,,5401
2020,78,pensjonist,,,1507
2020,14,utdanning,,,3011
2020,77,pensjonist,,,5411
2020,12,utdanning,,,0301
2020,46,sysselsatt,720029,720029,4215
2020,1,utdanning,,,4627
2020,24,sysselsatt,,,3005
2020,47,sysselsatt,766870,766870,4224
2020,10,utdanning,,,3003
2020,25,arbeidsledig,129364,532974,1828
2020,63,sysselsatt,254523,254523,3803
2020,28,sysselsatt,798784,798784,3805
2020,-4,utdanning,,,
2020,69,pensjonist,,453105,3411
2020,40,sysselsatt,207121,207121,3403
2020,31,sysselsatt,1873567,1873567,4204
2020,31,sysselsatt,1289664,1289664,1535
2020,12,utdanning,,,5416
2020,22,sysselsatt,936245,936245,4640
2020,-5,utdanning,,,
2020,18,utdanning,,,1515
2020,32,sysselsatt,994033,994033,5401
2020,17,utdanning,64839,64839,3434
2020,27,sysselsatt,736858,736858,4204
2020,21,utdanning,,,3820
2020,36,sysselsatt,560212,560212,1828
2020,9,utdanning,,,4601
2020,20,sysselsatt,,,0301
2020,29,sysselsatt,782902,782902,0301
2020,47,sysselsatt,272022,272022,0301
2020,2,utdanning,,,4626
2020,53,ufor,65139,423405,3020
2020,21,utdanning,,,5421
2020,38,sysselsatt,479867,479867,5001
2020,34,sysselsatt,1147642,1147642,3825
2020,8,utdanning,,,0301
2020,31,sysselsatt,738279,738279,3024
2020,32,sysselsatt,1332553,1332553,3045
2020,40,sysselsatt,795964,795964,5401
2020,70,pensjonist,,394928,0301
2020,14,utdanning,,,0301
2020,18,utdanning,59340,59340,1578
2020,25,sysselsatt,848319,848319,4204
2020,67,pensjonist,,295977,5060
2020,53,sysselsatt,1596095,1596095,3030
2020,13,utdanning,,,5049
2020,24,arbeidsledig,,796735,3044
2020,57,sysselsatt,1517560,1517560,0301
2020,5,utdanning,,,3801
2020,44,sysselsatt,1054125,1054125,3451
2020,-5,utdanning,,,
2020,53,sysselsatt,887336,887336,3825
2020,42,sysselsatt,458307,458307,5001
2020,36,sysselsatt,559045,559045,4228
2020,39,sysselsatt,329147,329147,3038
2020,67,pensjonist,,238737,5059
2020,52,sysselsatt,589799,589799,3015
2020,24,sysselsatt,618276,618276,4204
2020,88,pensjonist,,,1108
2020,7,utdanning,,,3806
2020,71,pensjonist,,330425,3413
2020,-3,utdanning,,,
2020,25,sysselsatt,541096,541096,3454
2020,50,sysselsatt,1235357,1235357,3024
2020,18,utdanning,150296,150296,3020
2020,9,utdanning,,,3049
2020,18,utdanning,96069,96069,5021
2020,12,utdanning,,,3025
2020,12,utdanning,,,1103
2020,44,sysselsatt,167238,167238,0301
2020,-5,utdanning,,,
2020,33,sysselsatt,539387,539387,5025
2020,27,sysselsatt,777464,777464,3004
2020,30,sysselsatt,1063284,1063284,5413
2020,43,sysselsatt,263182,263182,3811
2020,51,sysselsatt,1822908,1822908,3005
2020,19,utdanning,,,4650
2020,43,sysselsatt,326865,326865,1528
2020,15,utdanning,64057,64057,3031
2020,80,pensjonist,,,0301
2020,34,sysselsatt,988648,988648,1146
2020,38,sysselsatt,806011,806011,1103
2020,43,ufor,18823,262064,3407
2020,3,utdanning,,,3801
2020,84,pensjonist,,,3003
2020,22,sysselsatt,179576,179576,5007
2020,67,pensjonist,,543918,3002
2020,26,sysselsatt,1305176,1305176,5432
2020,71,pensjonist,,414941,4204
2020,35,sysselsatt,408888,408888,4212
2020,66,pensjonist,,477309,4627
2020,-5,utdanning,,,
2020,30,sysselsatt,639120,639120,3427
2020,29,sysselsatt,201369,201369,4601
2020,82,pensjonist,,,3052
2020,-5,utdanning,,,
2020,11,utdanning,,,3820
2020,46,sysselsatt,645301,645301,0301
2020,61,sysselsatt,635339,635339,4635
2020,9,utdanning,,,1845
2020,4,utdanning,,,0301
2020,58,arbeidsledig,73341,803291,0301
2020,43,sysselsatt,1066413,1066413,1813
2020,74,pensjonist,,225393,3805
2020,60,sysselsatt,561090,561090,3012
2020,49,sysselsatt,798520,798520,3024
2020,13,utdanning,,,1860
2020,55,sysselsatt,1419268,1419268,4640
2020,71,pensjonist,,212464,1506
2020,45,ufor,19623,345554,1114
2020,54,sysselsatt,2127313,2127313,1841
2020,44,sysselsatt,1648387,1648387,4638
2020,62,sysselsatt,323162,323162,3012
2020,23,sysselsatt,999767,999767,4601
2020,-2,utdanning,,,
2020,16,utdanning,,,0301
2020,56,sysselsatt,1568172,1568172,0301
2020,41,arbeidsledig,88144,399154,3004
2020,44,sysselsatt,335149,335149,5442
2020,33,sysselsatt,1090407,1090407,4601
2020,44,sysselsatt,535016,535016,1149
2020,68,pensjonist,,460532,5440
2020,77,pensjonist,,,3443
2020,72,pensjonist,,611101,5049
2020,36,sysselsatt,502428,502428,3804
2020,42,sysselsatt,442681,442681,4601
2020,40,sysselsatt,925465,925465,3002
2020,24,sysselsatt,899485,899485,3033
2020,53,sysselsatt,1420928,1420928,3004
2020,17,utdanning,,,0301
2020,61,sysselsatt,788733,788733,3005
2020,39,sysselsatt,1610393,1610393,4601
2020,3,utdanning,,,4215
2020,67,pensjonist,,173805,0301
2020,7,utdanning,,,3441
2020,18,utdanning,78754,78754,1108
2020,40,sysselsatt,230202,230202,4203
2020,66,pensjonist,,262153,3025
2020,39,sysselsatt,469685,469685,3004
2020,47,ufor,55350,359775,0301
2020,-5,utdanning,,,
2020,9,utdanning,,,5438
2020,44,sysselsatt,370467,370467,1870
2020,17,utdanning,,,1103
2020,4,utdanning,,,4633
2020,41,sysselsatt,825747,825747,0301
2020,35,sysselsatt,596605,596605,0301
2020,53,sysselsatt,861425,861425,4601
2020,12,utdanning,,,3024
2020,49,sysselsatt,1529897,1529897,4651
2020,16,utdanning,,,4621
2020,57,sysselsatt,1011117,1011117,5058
2020,-5,utdanning,,,
2020,8,utdanning,,,3024
2020,-1,utdanning,,,
2020,61,ufor,14011,503298,3005
2020,39,sysselsatt,378147,378147,3024
2020,60,sysselsatt,544459,544459,3030
2020,29,sysselsatt,714017,714017,3812
2020,63,sysselsatt,562327,562327,3824
2020,52,sysselsatt,2527748,2527748,0301
2020,62,sysselsatt,1026293,1026293,3804
2020,43,sysselsatt,316016,316016,4601
2020,40,sysselsatt,515404,515404,3024
2020,49,sysselsatt,666218,666218,4204
2020,46,ufor,61709,401111,3030
2020,16,utdanning,,,3806
2020,66,pensjonist,,332974,4601
2020,45,ufor,17102,211333,0301
2020,43,sysselsatt,534164,534164,3024
2020,34,sysselsatt,1473957,1473957,1804
2020,16,utdanning,,,5053
2020,50,sysselsatt,995278,995278,3804
2020,75,pensjonist,,,3020
2020,5,utdanning,,,1867
2020,17,utdanning,,,3805
2020,13,utdanning,,,5439
2020,21,utdanning,,,1824
2020,74,pensjonist,,283111,5401
2020,-5,utdanning,,,
2020,31,sysselsatt,1004191,1004191,0301
2020,-5,utdanning,,,
2020,69,pensjonist,,495816,5053
2020,29,sysselsatt,661768,661768,3803
2020,45,sysselsatt,1251636,1251636,3440
2020,44,arbeidsledig,229452,644684,1135
2020,22,sysselsatt,848519,848519,3025
2020,20,utdanning,,,4650
2020,47,sysselsatt,878496,878496,3005
2020,42,sysselsatt,456957,456957,1106
2020,-5,utdanning,,,
2020,-5,utdanning,,,
2020,8,utdanning,,,1103
2020,42,sysselsatt,984071,984071,3030
2020,25,sysselsatt,237970,237970,4601
2020,44,sysselsatt,409245,409245,4601
2020,29,sysselsatt,273916,273916,5054
2020,34,sysselsatt,597111,597111,0301
2020,3,utdanning,,,3033
2020,13,utdanning,,,3819
2020,23,sysselsatt,,,3030
2020,-5,utdanning,,,
2020,27,sysselsatt,1548034,1548034,3449
2020,43,sysselsatt,468029,468029,4601
2020,26,sysselsatt,585390,585390,1103
2020,62,sysselsatt,582639,582639,5401
2020,72,pensjonist,,223781,3804
2020,39,ufor,19076,725273,3022
2020,21,sysselsatt,,,3407
2020,49,sysselsatt,1001516,1001516,5405
2020,43,sysselsatt,471349,471349,1856
2020,75,pensjonist,,,4601
2020,28,sysselsatt,720232,720232,1507
2020,49,sysselsatt,843308,843308,5047
2020,12,utdanning,,,0301
2020,40,sysselsatt,1096553,1096553,5435
2020,57,ufor,36274,1105752,5401
2020,20,sysselsatt,778678,778678,3003
2020,22,sysselsatt,,,1577
2020,4,utdanning,,,5001
2020,38,sysselsatt,1094734,1094734,0301
2020,32,sysselsatt,540183,540183,3025
2020,8,utdanning,,,3805
2020,74,pensjonist,,198883,1836
2020,55,sysselsatt,808033,808033,5441
2020,41,arbeidsledig,131921,585822,1838
2020,20,utdanning,70020,70020,3039
2020,16,utdanning,137856,137856,3045
2020,28,arbeidsledig,210113,404399,4613
2020,55,sysselsatt,740177,740177,1838
2020,65,sysselsatt,534502,534502,5043
2020,48,sysselsatt,370222,370222,1860
2020,15,utdanning,,,4203
2020,51,sysselsatt,1368887,1368887,5001
2020,15,utdanning,,,4211
2020,77,pensjonist,,,1108
2020,22,utdanning,,,3446
2020,28,sysselsatt,334552,334552,3025
2020,42,sysselsatt,1394080,1394080,4204
2020,61,sysselsatt,725085,725085,4601
2020,17,utdanning,,,0301
2020,64,sysselsatt,947451,947451,0301
2020,36,sysselsatt,917293,917293,5036
2020,4,utdanning,,,1860
2020,28,sysselsatt,951042,951042,3031
2020,13,utdanning,,,1832
2020,7,utdanning,,,3415
2020,-5,utdanning,,,
2020,57,ufor,35412,1604956,3805
2020,59,sysselsatt,390190,390190,0301
2020,49,sysselsatt,681613,681613,0301
2020,48,sysselsatt,496031,496031,4622
2020,30,sysselsatt,682616,682616,1856
2020,78,pensjonist,,,0301
2020,49,sysselsatt,816413,816413,3007
2020,48,sysselsatt,1174581,1174581,3020
2020,44,ufor,32635,352682,1103
2020,57,sysselsatt,1436413,1436413,1828
2020,46,sysselsatt,350108,350108,3024
2020,32,sysselsatt,435312,435312,3005
2020,17,utdanning,,,5401
2020,14,utdanning,,,3005
2020,21,sysselsatt,433906,433906,3025
2020,12,utdanning,,,3020
2020,77,pensjonist,,,1579
2020,46,arbeidsledig,125798,823298,3021
2020,72,pensjonist,,309894,3024
2020,74,pensjonist,,216624,3003
2020,51,sysselsatt,715737,715737,3029
2020,-5,utdanning,,,
2020,42,sysselsatt,370361,370361,3803
2020,29,sysselsatt,1180148,1180148,1507
2020,36,sysselsatt,199222,199222,3004
2020,30,sysselsatt,448602,448602,0301
2020,41,ufor,22200,260740,3454
2020,20,utdanning,50376,50376,1108
2020,66,sysselsatt,708099,708099,5429
2020,37,sysselsatt,857381,857381,5429
2020,25,sysselsatt,557698,557698,5001
2020,31,sysselsatt,345294,345294,4601
2020,34,sysselsatt,409716,409716,4601
2020,13,utdanning,,,1103
2020,14,utdanning,,,0301
2020,35,sysselsatt,440809,440809,3452
2020,71,pensjonist,,578499,4203
2020,37,sysselsatt,288278,288278,3035
2020,-5,utdanning,,,
2020,0,utdanning,,,3438
2020,45,sysselsatt,629988,629988,0301
2020,33,sysselsatt,396546,396546,5001
2020,7,utdanning,,,3025
2020,6,utdanning,,,3803
2020,-5,utdanning,,,
2020,26,sysselsatt,1380821,1380821,3417
2020,81,pensjonist,,,3433
2020,42,sysselsatt,257277,257277,3029
2020,49,ufor,30654,584119,1841
2020,76,pensjonist,,,3803
2020,58,sysselsatt,876273,876273,3031
2020,61,sysselsatt,208012,208012,0301
2020,48,sysselsatt,1427231,1427231,3450
2020,93,pensjonist,,,0301
2020,26,sysselsatt,917179,917179,3030
2020,39,arbeidsledig,163568,592527,3807
2020,4,utdanning,,,5001
2020,40,sysselsatt,195273,195273,3003
2020,47,sysselsatt,579802,579802,5401
2020,24,sysselsatt,,,3426
2020,29,sysselsatt,190521,190521,5422
2020,58,arbeidsledig,525724,1040323,5432
2020,45,arbeidsledig,232214,468191,5001
2020,10,utdanning,,,0301
2020,33,sysselsatt,469933,469933,3030
2020,51,sysselsatt,838875,838875,0301
2020,38,sysselsatt,454006,454006,0301
2020,60,sysselsatt,790855,790855,4647
2020,62,sysselsatt,869119,869119,3001
2020,23,sysselsatt,1414641,1414641,1133
2020,28,sysselsatt,1630274,1630274,0301
2020,65,sysselsatt,417103,417103,4601
2020,0,utdanning,,,5001
2020,23,sysselsatt,570481,570481,5432
2020,60,sysselsatt,1017757,1017757,3805
2020,42,sysselsatt,503172,503172,4204
2020,61,sysselsatt,695159,695159,3433
2020,39,sysselsatt,379776,379776,4204
2020,30,sysselsatt,472066,472066,4601
2020,8,utdanning,,,3002
2020,26,sysselsatt,379320,379320,5001
2020,27,sysselsatt,983439,983439,4633
2020,55,sysselsatt,2135671,2135671,4204
2020,39,sysselsatt,1175736,1175736,0301
2020,42,sysselsatt,455493,455493,3004
2020,29,sysselsatt,999430,999430,4628
2020,17,utdanning,,,5416
2020,52,sysselsatt,366784,366784,4225
2020,30,arbeidsledig,55865,345853,5001
2020,35,sysselsatt,592767,592767,5042
2020,24,sysselsatt,448843,448843,3029
2020,42,arbeidsledig,138817,432582,4601
2020,34,sysselsatt,466578,466578,3025
2020,38,sysselsatt,633086,633086,3805
2020,59,sysselsatt,961821,961821,5001
2020,38,sysselsatt,276167,276167,3804
2020,27,sysselsatt,953159,953159,3421
2020,8,utdanning,,,4601
2020,42,sysselsatt,401955,401955,0301
2020,48,arbeidsledig,180359,589154,0301
2020,21,sysselsatt,,,1133
2020,54,sysselsatt,1170976,1170976,3811
2020,13,utdanning,73340,73340,4636
2020,46,sysselsatt,589168,589168,4204
2020,54,sysselsatt,1086223,1086223,1507
2020,29,sysselsatt,1153669,1153669,0301
2020,-2,utdanning,,,
2020,69,pensjonist,,354515,3025
2020,68,pensjonist,,487891,1103
2020,22,sysselsatt,,,1838
2020,60,ufor,28525,552287,3031
2020,-1,utdanning,,,
2020,75,pensjonist,,,4640
2020,-4,utdanning,,,
2020,36,sysselsatt,558344,558344,5001
2020,73,pensjonist,,282120,3424
2020,69,pensjonist,,190515,3803
2020,34,ufor,17201,490151,1511
2020,26,sysselsatt,210696,210696,1103
2020,49,sysselsatt,1705689,1705689,1515
2020,14,utdanning,,,3024
2020,11,utdanning,,,3048
2020,53,sysselsatt,1280246,1280246,0301
2020,-5,utdanning,,,
2020,53,sysselsatt,1286050,1286050,4612
2020,41,sysselsatt,759770,759770,3806
2020,19,utdanning,,,3029
2020,27,arbeidsledig,164233,287998,3424
2020,8,utdanning,,,3020
2020,17,utdanning,,,3025
2020,47,sysselsatt,1087807,1087807,0301
2020,53,ufor,23885,254318,0301
2020,47,sysselsatt,701931,701931,3811
2020,29,sysselsatt,408390,408390,5428
2020,-5,utdanning,,,
2020,59,sysselsatt,946102,946102,5028
2020,0,utdanning,,,1149
2020,44,sysselsatt,1833502,1833502,5045
2020,36,sysselsatt,289600,289600,3026
2020,29,sysselsatt,244671,244671,4648
2020,40,sysselsatt,243477,243477,0301
2020,-5,utdanning,,,
2020,23,utdanning,60558,60558,3419
2020,71,pensjonist,,177347,1103
2020,54,sysselsatt,1011019,1011019,0301
2020,50,arbeidsledig,271262,702496,3020
2020,26,sysselsatt,426115,426115,3024
2020,15,utdanning,,,0301
2020,56,arbeidsledig,204936,1190825,3005
2020,50,arbeidsledig,260527,783231,0301
2020,28,sysselsatt,370939,370939,1108
2020,22,sysselsatt,607444,607444,5045
2020,60,sysselsatt,586966,586966,3411
2020,45,sysselsatt,897171,897171,0301
2020,38,arbeidsledig,57171,226017,5028
2020,28,sysselsatt,558097,558097,4646
2020,29,sysselsatt,1248808,1248808,3030
2020,33,sysselsatt,899240,899240,3024
2020,75,pensjonist,,,1812
2020,41,sysselsatt,310403,310403,4601
2020,74,pensjonist,,437467,3004
2020,52,sysselsatt,437403,437403,1149
2020,34,sysselsatt,601175,601175,4204
2020,50,sysselsatt,988957,988957,1103
2020,29,sysselsatt,359536,359536,1507
2020,23,sysselsatt,,,3017
2020,30,sysselsatt,1105568,1105568,1811
2020,53,sysselsatt,1668513,1668513,4630
2020,59,ufor,27901,472256,0301
2020,64,pensjonist,,276878,3436
2020,32,sysselsatt,1199187,1199187,3029
2020,30,sysselsatt,230680,230680,0301
2020,37,sysselsatt,321498,321498,3025
2020,45,sysselsatt,1362991,1362991,1525
2020,39,arbeidsledig,285676,532961,5029
2020,48,sysselsatt,1948824,1948824,5025
2020,34,sysselsatt,643056,643056,3812
2020,6,utdanning,,,3436
2020,28,sysselsatt,829245,829245,1103
2020,-5,utdanning,,,
2020,46,sysselsatt,1144583,1144583,3024
2020,0,utdanning,,,3423
2020,49,ufor,34283,222841,3807
2020,45,sysselsatt,889629,889629,4601
2020,51,sysselsatt,1259102,1259102,3803
2020,59,sysselsatt,591016,591016,0301
2020,37,sysselsatt,783948,783948,5401
2020,52,arbeidsledig,112580,664020,4218
2020,46,sysselsatt,753077,753077,4225
2020,19,utdanning,,,3803
2020,38,sysselsatt,563487,563487,1833
2020,-1,utdanning,,,
2020,72,pensjonist,,222084,0301
2020,16,utdanning,,,5001
2021,53,sysselsatt,1151256,1151256,3803
2021,11,utdanning,,,5001
2021,56,sysselsatt,752915,752915,5001
2021,24,sysselsatt,318483,318483,3411
2021,73,pensjonist,,404067,3801
2021,46,sysselsatt,1047159,1047159,4204
2021,54,sysselsatt,715055,715055,3804
2021,30,arbeidsledig,144776,144776,0301
2021,44,sysselsatt,395524,395524,0301
2021,48,sysselsatt,1529480,1529480,5001
2021,55,arbeidsledig,206233,657838,3006
2021,44,sysselsatt,215604,215604,5401
2021,40,ufor,49935,324577,1103
2021,-4,utdanning,,,
2021,49,ufor,69700,540467,1505
2021,40,sysselsatt,842621,842621,3033
2021,62,sysselsatt,738040,738040,1520
2021,9,utdanning,,,3040
2021,55,sysselsatt,498759,498759,5001
2021,17,utdanning,,,4639
2021,52,sysselsatt,503188,503188,3006
2021,81,pensjonist,,,4601
2021,57,sysselsatt,883440,883440,0301
2021,55,sysselsatt,1813629,1813629,5419
2021,40,sysselsatt,400615,400615,1506
2021,44,sysselsatt,1185920,1185920,5001
2021,39,sysselsatt,227326,227326,0301
2021,3,utdanning,,,0301
2021,37,sysselsatt,1092305,1092305,5401
2021,16,utdanning,,,1103
2021,33,sysselsatt,769152,769152,3805
2021,44,sysselsatt,475775,475775,0301
2021,29,sysselsatt,316741,316741,3805
2021,41,sysselsatt,351583,351583,3005
2021,50,sysselsatt,1243065,1243065,4620
2021,28,sysselsatt,618127,618127,5001
2021,49,ufor,26683,277888,0301
2021,38,sysselsatt,416317,416317,4622
2021,83,pensjonist,,,3450
2021,21,sysselsatt,,,4204
2021,63,sysselsatt,577545,577545,4646
2021,48,ufor,65917,594193,3003
2021,23,sysselsatt,275739,275739,5414
2021,53,sysselsatt,1453026,1453026,3451
2021,7,utdanning,,,5001
2021,78,pensjonist,,,3413
2021,20,utdanning,,,4612
2021,54,sysselsatt,559501,559501,3020
2021,36,sysselsatt,1373204,1373204,1804
2021,36,sysselsatt,810269,810269,4601
2021,15,utdanning,,,3805
2021,63,sysselsatt,1436351,1436351,5401
2021,6,utdanning,,,4629
2021,11,utdanning,,,3434
2021,17,utdanning,116919,116919,1103
2021,27,sysselsatt,1485928,1485928,1851
2021,-4,utdanning,,,
2021,54,sysselsatt,1684811,1684811,5001
2021,14,utdanning,,,3813
2021,21,utdanning,,,4601
2021,46,sysselsatt,612379,612379,3029
2021,49,sysselsatt,1104710,1104710,5401
2021,55,sysselsatt,2787364,2787364,0301
2021,25,sysselsatt,936987,936987,3025
2021,35,arbeidsledig,159662,349906,5037
2021,37,sysselsatt,910901,910901,1507
2021,29,sysselsatt,2510649,2510649,0301
2021,55,ufor,124331,1042719,1837
2021,54,sysselsatt,681073,681073,0301
2021,3,utdanning,,,1804
2021,42,sysselsatt,447954,447954,4213
2021,29,sysselsatt,650730,650730,5059
2021,81,pensjonist,,,0301
2021,24,sysselsatt,,,5422
2021,40,sysselsatt,530748,530748,5420
2021,40,sysselsatt,205256,205256,3818
2021,35,sysselsatt,419547,419547,5027
2021,52,sysselsatt,2754104,2754104,4204
2021,49,sysselsatt,1429970,1429970,4204
2021,22,sysselsatt,,,1103
2021,65,pensjonist,,846440,1539
2021,24,sysselsatt,277609,277609,1804
2021,14,utdanning,,,3024
2021,18,utdanning,34605,34605,3812
2021,27,sysselsatt,933118,933118,1103
2021,63,sysselsatt,440484,440484,3001
2021,0,utdanning,,,4204
2021,50,ufor,107559,699134,5045
2021,38,sysselsatt,983170,983170,4601
2021,10,utdanning,,,4219
2021,73,pensjonist,,241746,5405
2021,-2,utdanning,,,
2021,3,utdanning,,,5059
2021,28,sysselsatt,603444,603444,0301
2021,42,sysselsatt,664463,664463,3034
2021,47,sysselsatt,481141,481141,3449
2021,-4,utdanning,,,
2021,23,sysselsatt,548323,548323,1832
2021,81,pensjonist,,,5054
2021,14,utdanning,,,1103
2021,45,sysselsatt,647099,647099,0301
2021,25,sysselsatt,383973,383973,5401
2021,63,sysselsatt,181359,181359,0301
2021,43,sysselsatt,1229536,1229536,1103
2021,36,sysselsatt,1208953,1208953,3804
2021,74,pensjonist,,393741,3822
2021,29,sysselsatt,614477,614477,4207
2021,56,sysselsatt,1091894,1091894,5001
2021,52,sysselsatt,847050,847050,3025
2021,42,sysselsatt,256865,256865,3804
2021,53,sysselsatt,344389,344389,1835
2021,4,utdanning,,,3030
2021,-1,utdanning,,,
2021,33,sysselsatt,562490,562490,3025
2021,60,sysselsatt,346830,346830,4202
2021,23,sysselsatt,280801,280801,3037
2021,10,utdanning,,,3804
2021,63,sysselsatt,935763,935763,0301
2021,64,sysselsatt,993375,993375,4204
